dataset	Alasoo_2018.macrophage_IFNg	Alasoo_2018.macrophage_IFNg+Salmonella	Alasoo_2018.macrophage_naive	Alasoo_2018.macrophage_Salmonella	BLUEPRINT_PE.T-cell	BLUEPRINT_SE.monocyte	BLUEPRINT_SE.neutrophil	BrainSeq.brain	FUSION.adipose_naive	FUSION.muscle_naive	GENCORD.fibroblast	GENCORD.LCL	GENCORD.T-cell	GEUVADIS.LCL	GTEx.adipose_subcutaneous	GTEx.adipose_visceral	GTEx.adrenal_gland	GTEx.artery_aorta	GTEx.artery_coronary	GTEx.artery_tibial	GTEx.blood	GTEx.brain_amygdala	GTEx.brain_anterior_cingulate_cortex	GTEx.brain_caudate	GTEx.brain_cerebellar_hemisphere	GTEx.brain_cerebellum	GTEx.brain_cortex	GTEx.brain_frontal_cortex	GTEx.brain_hippocampus	GTEx.brain_hypothalamus	GTEx.brain_nucleus_accumbens	GTEx.brain_putamen	GTEx.brain_spinal_cord	GTEx.brain_substantia_nigra	GTEx.breast	GTEx.colon_sigmoid	GTEx.colon_transverse	GTEx.esophagus_gej	GTEx.esophagus_mucosa	GTEx.esophagus_muscularis	GTEx.fibroblast	GTEx.heart_atrial_appendage	GTEx.heart_left_ventricle	GTEx.LCL	GTEx.liver	GTEx.lung	GTEx.minor_salivary_gland	GTEx.muscle	GTEx.nerve_tibial	GTEx.ovary	GTEx.pancreas	GTEx.pituitary	GTEx.prostate	GTEx.skin_not_sun_exposed	GTEx.skin_sun_exposed	GTEx.small_intestine	GTEx.spleen	GTEx.stomach	GTEx.testis	GTEx.thyroid	GTEx.uterus	GTEx.vagina	HipSci.iPSC	Lepik_2017.blood	Nedelec_2016.macrophage_Listeria	Nedelec_2016.macrophage_naive	Nedelec_2016.macrophage_Salmonella	Quach_2016.monocyte_IAV	Quach_2016.monocyte_LPS	Quach_2016.monocyte_naive	Quach_2016.monocyte_Pam3CSK4	Quach_2016.monocyte_R848	ROSMAP.brain_naive	Schmiedel_2018.B-cell_naive	Schmiedel_2018.CD4_T-cell_anti-CD3-CD28	Schmiedel_2018.CD4_T-cell_naive	Schmiedel_2018.CD8_T-cell_anti-CD3-CD28	Schmiedel_2018.CD8_T-cell_naive	Schmiedel_2018.monocyte_CD16_naive	Schmiedel_2018.monocyte_naive	Schmiedel_2018.NK-cell_naive	Schmiedel_2018.Tfh_memory	Schmiedel_2018.Th1-17_memory	Schmiedel_2018.Th17_memory	Schmiedel_2018.Th1_memory	Schmiedel_2018.Th2_memory	Schmiedel_2018.Treg_memory	Schmiedel_2018.Treg_naive	Schwartzentruber_2018.sensory_neuron	TwinsUK.blood	TwinsUK.fat	TwinsUK.LCL	TwinsUK.skin	van_de_Bunt_2015.pancreatic_islet
Schmiedel_2018.NK-cell_naive	0.21446441909640568	0.1771933864704198	0.21856136630813827	0.1895460014658177	0.3989979905648612	0.33698893723256534	0.23546249246446876	0.24367016411502845	0.29743904147545946	0.24089502971320073	0.23677671805181513	0.31602446079669494	0.391950249765274	0.3077924586427241	0.3181471045599777	0.29984571843110663	0.26486892982251564	0.3054595839913955	0.27083939551841374	0.2933581174615323	0.3576208180441556	0.19637291725781966	0.20385114893182982	0.2300694438856974	0.2273919974460487	0.24071190461916753	0.2206754839929525	0.21795238445164453	0.21260062520824508	0.21118090494357755	0.22193996620789513	0.2164914939580579	0.21066948506598693	0.1987249253709124	0.2955732921770917	0.2853752330941762	0.30456361575419183	0.27803961490078294	0.29470482839182816	0.3004302201435313	0.27005269658563585	0.27531487720579184	0.2763538389313134	0.28689804522681683	0.245686028661026	0.33880747839493514	0.23768904911168676	0.25420324635751335	0.30923302592673174	0.257158284733334	0.26955586136420445	0.24902525558948924	0.26739949599219553	0.29415755135285804	0.29871072009489147	0.2918038255710484	0.34223909035502253	0.29622530501627115	0.22113330836777095	0.30903707603129443	0.25758710308359284	0.2523853508442202	0.2026888325002978	0.38784597531217807	0.24054309934064877	0.26841416548209013	0.2147330587408831	0.24932733983908562	0.2618700533855709	0.28437105169114674	0.25942065348779547	0.24225357552903154	0.2451893926002287	0.4426296341898504	0.39741959982138353	0.5025586051060105	0.401759210504392	0.5056079828783195	0.4192209777538375	0.40755502986761716	1	0.5130552670595411	0.5355496168609266	0.5216045252494008	0.5293636603615779	0.5129381276920362	0.5226908790749215	0.49490394061011156	0.1773541433681379	0.382103383222159	0.3013263422512478	0.33836385997497287	0.3082258478448963	0.21689862896635753
Schmiedel_2018.Tfh_memory	0.20781816488242558	0.17076769162519298	0.21764190302415612	0.1827731594039808	0.5298164510355012	0.3337108107994674	0.2196749600348358	0.25884163543246136	0.30294445420791266	0.24490098970743002	0.24114669098433864	0.328318366452657	0.43709973926601386	0.3247567237339117	0.33185784598214796	0.3138085024189287	0.2756759175993604	0.3095742063030341	0.28465933189061904	0.30738760899118456	0.3625603903459409	0.20319362915902506	0.20975748445863712	0.2378792583934825	0.2369063555855487	0.25018448958680606	0.23314386247668464	0.22572835809920758	0.21516805927669944	0.22514616202419457	0.22908403287585233	0.22667814406729883	0.2151017493161178	0.20027666592338247	0.31115344919023263	0.2972641366436419	0.32139850432244993	0.2952327746626747	0.3118154800114333	0.31458573942542245	0.2818036552988064	0.2856155985743074	0.28038397294036005	0.3010549259196154	0.2526741582497059	0.3426590899913961	0.25931670668711576	0.26486710453268086	0.32457083625291855	0.26604526507444054	0.2881112296827396	0.2684000579017558	0.2797960889124171	0.3159958884254498	0.31817058344386573	0.31792379085491745	0.3555350628907233	0.31191137557203047	0.2288820293888453	0.32611267842555436	0.2637020128283249	0.2615490496854405	0.20921542388638956	0.4056749847191933	0.23532918436674188	0.25613091684796124	0.2113869441771238	0.2510559298264299	0.2548905660873173	0.2819817226928584	0.25368623769403287	0.23733053063547407	0.2586323392187631	0.49295765359662685	0.4983095178796211	0.6676177585549864	0.49333416901021077	0.650837807603045	0.4091783008345767	0.39569774018487647	0.5130552670595411	1	0.6722135380831675	0.7052221761577406	0.6818281431568913	0.6965543470369651	0.6625197086977813	0.6709133093343969	0.18344650201490095	0.41019460735063934	0.30541492298316364	0.35138790480462206	0.3315916760346172	0.23108055529537483
Schmiedel_2018.Th1-17_memory	0.21065127412316928	0.1731700371579522	0.21882200712594918	0.1853869230367705	0.5095161491655421	0.3444083730179259	0.2237587007065323	0.2579987058335026	0.3051200856413064	0.24995818302357112	0.24467994315214822	0.32465629764928583	0.4230601470693316	0.3199342496483302	0.3287362393429221	0.31127803532337883	0.2788464215216687	0.3112937447379196	0.2848808979852154	0.30679805441154084	0.36546504133874974	0.20477571975105413	0.2154556074960665	0.2389868262581634	0.2421945547418867	0.25576357310745745	0.23121044945401228	0.22796999433573245	0.21695127694682526	0.22612654624136755	0.22984076988195992	0.2262276222411013	0.21702113411919652	0.20378503041487273	0.30745262748823937	0.3038549629322347	0.3182238777725144	0.2943335405659087	0.3098903129399476	0.31115221965301615	0.2829664024189734	0.2842010157888775	0.2758542180529084	0.2993313876015143	0.2485271044229164	0.34526838857792624	0.26002798772196534	0.2675434316233258	0.318953340156395	0.2627452123699348	0.2868833487762663	0.26703467967627514	0.281663869438316	0.3176078410866184	0.3210125704662264	0.3160285990534518	0.35531443647211075	0.3101109797210688	0.22833317618369633	0.3299046601178902	0.26403947689265017	0.26557746271387495	0.21491908732824722	0.40981523514280277	0.24300504329379594	0.26040278141868195	0.21596310099993352	0.2501268728600884	0.260148310174245	0.28874483920663013	0.26167713643643503	0.24391959388731774	0.2557482784029026	0.4888925633595617	0.492180411998381	0.6385928368456302	0.48713612857482436	0.631421525273587	0.413891570886404	0.4058041436908999	0.5355496168609266	0.6722135380831675	1	0.7202084394665865	0.6998923110134844	0.6940384722788322	0.6370452752268393	0.6278563727870554	0.18559850638787997	0.40814591751053264	0.3048577309640065	0.35158615921621966	0.3312433226090636	0.2310665711699738
Schmiedel_2018.Th17_memory	0.21807974455670942	0.17880443570503268	0.22295402145917645	0.18746926318365936	0.5208897199526366	0.34017741812705754	0.222147179173452	0.2649027851827855	0.30679432659176675	0.25695743198759574	0.24608879611453444	0.3284371823481244	0.4363854738956186	0.33407296623350746	0.3343992864274987	0.31671214113736534	0.2828974818416055	0.3139587649323881	0.28798154384466756	0.3107094044455231	0.36582723094148906	0.20227189074428947	0.216578431081984	0.2381862389388145	0.23961041969597563	0.25353480203988443	0.23204731627848943	0.22879488714314228	0.21895379811633475	0.22403912587577876	0.23301903214296324	0.22669181915094483	0.2201802373970687	0.20261231267586427	0.3114303743900202	0.2968027968306442	0.3213299730423974	0.29545067590281465	0.3153159922770381	0.31267433838018077	0.2859811246257443	0.28903574159294987	0.28114937573873855	0.3077021777230774	0.2514858564773469	0.3459273928462497	0.26256256770406233	0.2669291754949638	0.3209658998294598	0.26577741163790075	0.2932836956153017	0.2677524564798239	0.2792435448009197	0.31779814042902355	0.3222856849965564	0.3210001120074777	0.35745018051367095	0.31982939427401524	0.22942458450401754	0.3287407676787528	0.2645019137897195	0.263032615420107	0.22176001163477682	0.4106722386264633	0.24435981373544355	0.265788821770919	0.21996521411361789	0.2540122403812744	0.2621002234298612	0.2913554226861663	0.26011090386616786	0.24896206637059365	0.26344446723394616	0.4939820176694015	0.5027962179560416	0.6550931452160862	0.4946837575642827	0.6404521806440436	0.42066246405881125	0.41349558929254654	0.5216045252494008	0.7052221761577406	0.7202084394665865	1	0.6962389912730015	0.7342896589739694	0.6757814218274659	0.6525248938858892	0.1867633348950091	0.4069555476345383	0.30683683168135684	0.3589703825133133	0.3376224123020536	0.23665088726775121
Schmiedel_2018.Th1_memory	0.20875262399937192	0.1766410750419745	0.2164268859194073	0.18631687700432	0.5180985792794895	0.3350679666593628	0.21892327934344574	0.2562967351495675	0.30088798430491503	0.24586038513312272	0.2409958966501589	0.32217205010388045	0.42981299206148504	0.316064515734276	0.3262552851798832	0.3103383778237735	0.2728562933704665	0.31041998699168216	0.28165006630655176	0.3043845601716818	0.36191577625655	0.2030560894974162	0.20984340228546705	0.23550756100585582	0.2381610421098921	0.2475595370649961	0.22765950677367736	0.2270362683754874	0.21743234076411194	0.22068362327930147	0.2302162321973169	0.2225811407303389	0.21807528691964373	0.2030534544971823	0.30844111740266683	0.2986636934827365	0.31959706070875943	0.2887907313660783	0.3066292664840588	0.3099673567678451	0.27793126460427325	0.28376253332201207	0.2787879275534071	0.29827391725971864	0.246589980829323	0.34232628847301116	0.2545356503356894	0.2644832230851843	0.31913296512327777	0.2659664338303024	0.28394497435903493	0.2653613072876944	0.27773820586251696	0.31210813860168285	0.3151617601982469	0.3185781455068209	0.35289835291456517	0.3095461855279043	0.2232849068341572	0.32921156106996885	0.2640164529447436	0.2632815637984045	0.21508279056991267	0.4069786365655967	0.2365827375420374	0.2536626013487856	0.2156428670915872	0.24858864050850377	0.2557029684242637	0.28041230188624483	0.25576712683452457	0.23937073973906148	0.25539515464852075	0.48044145347517914	0.48908755218808475	0.6402541745563044	0.4847618730068685	0.6293984682740112	0.40331242287606345	0.39611676591146633	0.5293636603615779	0.6818281431568913	0.6998923110134844	0.6962389912730015	1	0.684012264313187	0.6362610987516046	0.6299381761311624	0.18090573579237698	0.4066879819299326	0.30282288511665223	0.3466999500854951	0.32558844953030114	0.22828270515987428
Schmiedel_2018.Th2_memory	0.20679367962744644	0.17214526187238632	0.2127317710644935	0.18344621044464846	0.5151540115299326	0.3365393604951913	0.21877478281206741	0.2559356540581841	0.29664331739831945	0.24537111929204405	0.23774714345551545	0.3236805848068852	0.4302313182194734	0.320320507395294	0.3254356829789635	0.30725294207119114	0.27034753118749055	0.30247355809444504	0.280031641620009	0.3042095052654664	0.3585612469278875	0.19606610725391488	0.21048344681677436	0.2368208023371	0.2377271190072587	0.25031443790333063	0.22882652294624065	0.2293502561908631	0.21208502535962445	0.22447527831088573	0.22842447648812014	0.22192990295241505	0.21038010042279945	0.19785033083427472	0.30619426948550693	0.2937777219374011	0.3165220726808533	0.291278662828493	0.30309232996188834	0.306962348489252	0.275018508672016	0.2822675308953019	0.2747860017578614	0.29825939254671524	0.24430091030180143	0.3381469633162756	0.2558526779537287	0.2636565722996033	0.317798767535515	0.26050209707856625	0.28504070083477023	0.26084758603589997	0.27897390238775543	0.3128805928377201	0.3146443458039731	0.30822384002121045	0.35163133950059755	0.3069586948560241	0.22257289785221196	0.3240537473101985	0.26445378477188136	0.25642406913100335	0.21310684714546532	0.40278113447365543	0.232344079395662	0.25660148890557855	0.20962616769951653	0.2471815267342032	0.25370878028787563	0.28247079398593594	0.2518465123500552	0.23663956843450604	0.26168773492289393	0.49391533550803157	0.5015725954712361	0.6572535272848969	0.49014156416600224	0.639294582190664	0.41267088634732835	0.4036823144235821	0.5129381276920362	0.6965543470369651	0.6940384722788322	0.7342896589739694	0.684012264313187	1	0.6620853482136642	0.6537836050258334	0.1873129904060783	0.40448624778081765	0.29605075274507503	0.34864539468652767	0.3292747366898502	0.23160291182131948
Schmiedel_2018.Treg_memory	0.22287638401032406	0.1835229181088939	0.22752701225789687	0.19077712439895075	0.48882470829843155	0.3424067967925438	0.2224730934026398	0.2569150613908849	0.30724562797284133	0.24893734286297428	0.2468086555482221	0.3450764831082496	0.4437277551732387	0.3408568828174751	0.330104965290388	0.31402670659443654	0.28120513670977665	0.3105800970441651	0.2863379260745506	0.30998048083186486	0.36669823441600347	0.19790173300465091	0.2080395047571584	0.23533252803095828	0.23745388764596462	0.25407385911613684	0.22949092440339824	0.22816552855251357	0.21220771242687742	0.2237680168913367	0.22628348206003907	0.22564607869203562	0.21842323951600554	0.20228797873376114	0.3100877596360939	0.2958647421987154	0.3224030010867942	0.29287844923192063	0.31432961499591083	0.3132860434592476	0.285134903842989	0.28919315236565235	0.28282661697847084	0.3114245484888118	0.252442445410584	0.34816090117840476	0.2602970173932737	0.26800029634457645	0.32042748938368537	0.260237089046433	0.28329690921288087	0.2661280370982047	0.27737835797148214	0.3162005366820926	0.31872157585269234	0.3180387789560029	0.3603174312443541	0.31165729901304795	0.23287112153855044	0.32585521591873295	0.2657835204231455	0.26293188456747396	0.2182930057175324	0.4106434375223865	0.24790653211097913	0.2731044960529888	0.22473618407879475	0.25806738113821354	0.2649225953408161	0.29625482943964365	0.2620560975736645	0.2477337773084472	0.2543904427371815	0.4849117710292457	0.47264120343913324	0.6102454339114644	0.47615856120480077	0.5974718073997184	0.4187070138278955	0.4120305803983204	0.5226908790749215	0.6625197086977813	0.6370452752268393	0.6757814218274659	0.6362610987516046	0.6620853482136642	1	0.6464187756482143	0.18496497458911723	0.40870712401554826	0.30830690909703795	0.36800321693626586	0.3296525291943565	0.230417677575474
Schmiedel_2018.Treg_naive	0.20420527885129452	0.16577012361870558	0.2104547415356387	0.17579637753989258	0.5283635634667093	0.3276268853875848	0.22014424715553593	0.2635618679982679	0.30246805203004457	0.25069923633731955	0.23885001977503809	0.32330330515251243	0.4325780012847426	0.315193755123393	0.3302210461529428	0.31337447651516515	0.2750879890570385	0.3178609258967259	0.28863570841062663	0.3080599089684927	0.35263485711929116	0.20714935934084355	0.22138913858718337	0.24711017518235517	0.24408921091963356	0.2594857444223685	0.24104312215445953	0.23698681704097282	0.22134365052626193	0.23164095326060807	0.23812020387519034	0.23312688329183567	0.22160200879023406	0.21009363240348308	0.3123477684012882	0.2972522026733632	0.32194362370179025	0.2976658102431301	0.3081772200659722	0.31300634163178365	0.2808477471025398	0.2872469729901502	0.27818202891985283	0.2962359453731375	0.2471304708446416	0.34252309246393703	0.25854072283573076	0.2714765954892006	0.32630045470880703	0.2729690399464322	0.2917798080123235	0.27432683097358385	0.2886552323438043	0.31479271451212193	0.3194390511513116	0.319756159809763	0.35733723300896103	0.3095721366142559	0.2291591497987822	0.32894283762073756	0.2697027435072312	0.26527880573974433	0.21270365129440472	0.39060797979679424	0.22940703306746527	0.25513238452019477	0.2049826909831143	0.24617871435675703	0.24912722596452522	0.2798183756865638	0.24783478926499322	0.2334716831065943	0.2635123599431096	0.5076387869947503	0.5084760776409512	0.6842925479868176	0.506812902584297	0.6742562797562898	0.40539501695512703	0.3900517771395267	0.49490394061011156	0.6709133093343969	0.6278563727870554	0.6525248938858892	0.6299381761311624	0.6537836050258334	0.6464187756482143	1	0.18515933909313914	0.3953498806744725	0.3075323716151297	0.34868534706943033	0.33057022564516925	0.2277364506596386
Schwartzentruber_2018.sensory_neuron	0.22692717646825739	0.19377717395284896	0.2511050969280955	0.22246687909447493	0.2148156899072353	0.20186706814555136	0.12439961042325057	0.2934804788253947	0.27154780406273554	0.2426394738121381	0.2751980750541419	0.22064281711747027	0.22318326365418786	0.22691351443399416	0.2664072855937373	0.25276298200646513	0.2484343650185016	0.2609717902154273	0.2412584296398654	0.26320581426033607	0.18328619053223608	0.232836562351222	0.2467103325076413	0.2551100415485784	0.23451034906241092	0.24052266527326202	0.2551017739282175	0.2639409445669957	0.23694161373966136	0.24987317689705593	0.2472466580603823	0.2452255108443907	0.22318981773744234	0.21738584387655815	0.2483908619154273	0.25228369366670406	0.25234438308371965	0.25117934547484505	0.25019548157876537	0.2675674689697192	0.2758778207305848	0.25019794977249027	0.25251425542980266	0.19794348840784498	0.1949373817479969	0.25759381039116624	0.20319343835619205	0.2415914186487243	0.2704776243074144	0.21279314644083347	0.22803234993056956	0.24239814301604257	0.22979239609206914	0.24569561119619027	0.25123518892371094	0.22450715588183184	0.21285819528485622	0.24948733760816522	0.2099169010447879	0.25695190059876505	0.21795183425970846	0.21737069918143548	0.31744075249182396	0.21951814783529056	0.1681394196869054	0.1881520076108175	0.15412399328049667	0.13639219101320663	0.1464003278584509	0.16390779850478523	0.14788393541967423	0.14141857290612073	0.3140794783489883	0.17496690236378706	0.17081346291710345	0.18573952360104098	0.18481961483960935	0.18311354514933853	0.17003212502674137	0.17110081392980958	0.1773541433681379	0.18344650201490095	0.18559850638787997	0.1867633348950091	0.18090573579237698	0.1873129904060783	0.18496497458911723	0.18515933909313914	1	0.19338829684395678	0.2735406658025277	0.23164233200423803	0.27527582954019353	0.2247331573751527
TwinsUK.blood	0.30152875626237735	0.24827095448184014	0.30324161914692305	0.2586836614754346	0.4333736657586522	0.49072940188158104	0.42275155841483397	0.26790416537221123	0.3620428707403312	0.28067109000825	0.2760516414769394	0.3548983879396977	0.4628189743994115	0.33981305496292374	0.35769994084086215	0.34536046964813677	0.29668962525028864	0.3380989821177951	0.3131103179316571	0.32244223540201644	0.5650639963423878	0.22359345232732508	0.2298971223906797	0.2563787068463364	0.2367986993501807	0.24821600851092823	0.2414634649928408	0.24615914999029864	0.22851901860901291	0.24410526198551305	0.24309176207621533	0.23907874399248358	0.2406821387780293	0.2192227756044504	0.3209703513064528	0.3176055850363989	0.3359565588774828	0.30222497484318434	0.3383920809064466	0.3342969350001915	0.30463304244888556	0.31170125646723507	0.30343599739536087	0.3071249748283961	0.28053069105163475	0.39396216780830284	0.2685450274124624	0.2857079685673485	0.33821672107791645	0.2687399856226077	0.29919475319730693	0.2784694025986896	0.2866715949417724	0.32135547764515915	0.32704541849655394	0.3373685254730401	0.42928098923162816	0.3256588842523924	0.23734284796003677	0.337889078751653	0.27015740454314213	0.274462032614328	0.23108960270635381	0.6329273209352635	0.31425871333355593	0.3455272204403396	0.28552676855336234	0.33526572107904523	0.34804223731144407	0.385145173378644	0.340971321893084	0.32162460716573044	0.29479558785551124	0.35410258437002257	0.34285038783695887	0.4018327197919293	0.35373371693942895	0.3939697674497014	0.42421065193130975	0.43570438131916855	0.382103383222159	0.41019460735063934	0.40814591751053264	0.4069555476345383	0.4066879819299326	0.40448624778081765	0.40870712401554826	0.3953498806744725	0.19338829684395678	1	0.38532601524729226	0.41711179360167294	0.3901455072557083	0.24108178302695935
TwinsUK.fat	0.292103563344848	0.2442004357535269	0.3063792050609079	0.26715484419240754	0.3217148751735125	0.3522028317222112	0.22146526269106695	0.38139730857187565	0.6553586918237847	0.4411846470550988	0.367316874456888	0.328463413240803	0.37853829549514345	0.32350930963447555	0.6100266993930985	0.5459988214359695	0.4348480831740152	0.4878443992874286	0.4709885413126811	0.5005487073105686	0.3326736353655966	0.32587850491338705	0.3373768183101062	0.3717035675203374	0.3229816581722166	0.34047313113814504	0.35129774079701287	0.34893455403938795	0.33724513244347426	0.34297086671933946	0.3483246688478423	0.3522447293515725	0.33195908627203263	0.31693791496308515	0.5310306548121663	0.4610216768837363	0.4596919207901492	0.4639413749093921	0.43881622321051617	0.5041456523036159	0.43330193627833097	0.4669804487685911	0.46435489234840527	0.29886206714411334	0.35659076582957105	0.48931558276721443	0.3742150842651484	0.44572189566802256	0.5256390451604902	0.39255435500311575	0.39293950913786285	0.38399169098698505	0.4094134317203677	0.4507129048516905	0.46905608828558665	0.41039144685100876	0.415906329837231	0.45750647249610277	0.3399139905480672	0.4813299258932705	0.4014852666974833	0.3854647285724029	0.29260964499463504	0.36295127359093304	0.2969554025716772	0.33007895158926304	0.27103206397827784	0.2566014697801942	0.2702735949913252	0.3025391978503475	0.2728986409801628	0.251355620809788	0.42087038669401067	0.2856782752926181	0.26934039170416635	0.30460072830984897	0.27820830404738456	0.30705791909787383	0.31759025417065045	0.327624117816471	0.3013263422512478	0.30541492298316364	0.3048577309640065	0.30683683168135684	0.30282288511665223	0.29605075274507503	0.30830690909703795	0.3075323716151297	0.2735406658025277	0.38532601524729226	1	0.3884495176873439	0.56927268534684194	0.3279329159748831
TwinsUK.LCL	0.2983040219508024	0.2480808198427872	0.3020033332570225	0.27177437857905684	0.3730070251971318	0.36369161733589345	0.22074350512465013	0.2864385173982478	0.3309307368484212	0.28032853249931555	0.3267832824480298	0.6417859019934234	0.4687721168117671	0.6422379740439279	0.34488345916057134	0.3340269524132916	0.30795467262000104	0.3314084273655223	0.3028434334968037	0.32721392549969064	0.3511808060221268	0.2286839123552951	0.23892870217552556	0.2649004012126089	0.25007190342596375	0.2666548240756917	0.25289322829286576	0.2509866992743651	0.2418785911617787	0.25001716602081225	0.2555575314322749	0.25513758065624015	0.2395364013961502	0.22787954554381176	0.32946692282214385	0.31811382619943296	0.3466117070666691	0.31364604278357117	0.3484986490134443	0.3357322592705755	0.35231158648801364	0.31451473234790905	0.30964116369088346	0.5585680741708726	0.2817511997126208	0.3640516175851112	0.2751377937880412	0.2921747392773135	0.3326602079312377	0.27887903930632585	0.3131501914494789	0.2874884876625847	0.2941491948477087	0.32799650812989045	0.33264124258991784	0.3324912620168254	0.3788430878331618	0.3311244411942372	0.26120590216918094	0.3384389206411023	0.2755021895321692	0.2778904946495025	0.3193579055800447	0.4064012104534298	0.29630659211171834	0.31083017226843507	0.26900714852090435	0.26837103500022746	0.2902502942963502	0.3067868375968376	0.285956126314919	0.2713792041774125	0.30654213533538766	0.3734226830655108	0.34386696925662336	0.34851571889112193	0.3599148737530666	0.3491420642137176	0.32135726815802945	0.32003748220653555	0.33836385997497287	0.35138790480462206	0.35158615921621966	0.3589703825133133	0.3466999500854951	0.34864539468652767	0.36800321693626586	0.34868534706943033	0.23164233200423803	0.41711179360167294	0.3884495176873439	1	0.40061051986198665	0.2683332043959235
TwinsUK.skin	0.2616355747235753	0.2214903072005351	0.27906114442641894	0.24480582968806408	0.33984770104516643	0.33368902576691445	0.2120485921298291	0.3757965509358804	0.4885630025205682	0.38886148859651204	0.34674735668875534	0.3358129541021433	0.38588973715344604	0.3344154362898172	0.5149036081420049	0.4672544851573313	0.4113023194913541	0.4549357205870971	0.4272385017679524	0.46531865594733895	0.3302164273250369	0.3126889174898521	0.32729639980709285	0.36180240814018316	0.33323909728464424	0.3469695729157135	0.3457076931067158	0.3415649537230143	0.3300277272002556	0.3305298283379179	0.3475964941853659	0.34435533052498885	0.32138829040070505	0.3040123461410564	0.4954229831708133	0.44728986069335447	0.46525581811127825	0.45167215974982106	0.5149184970707649	0.48916686652845953	0.4129423323160406	0.430614850001314	0.4168438375711934	0.30915320141981084	0.34119536373316556	0.4832303313870654	0.4044015285247204	0.39834898889194204	0.4993942409164108	0.38294668797747183	0.40730252896643193	0.3936949669561421	0.43195557855113936	0.5927424691952816	0.617327237352567	0.41550784850342526	0.4072013726226258	0.4556603173833098	0.3492460955454448	0.48493641679610683	0.39015925583426264	0.4257431119141368	0.3088139361595299	0.362180205547451	0.27563117907527973	0.29933848740094093	0.2511458979419866	0.24066349763311098	0.2536574276603034	0.280491537012677	0.2521158675768923	0.23990842214026292	0.4149735008136664	0.2931461906197095	0.2790153065764963	0.3295961225018358	0.29465210177193246	0.329480421207014	0.3066582923254743	0.3123907091398067	0.3082258478448963	0.3315916760346172	0.3312433226090636	0.3376224123020536	0.32558844953030114	0.3292747366898502	0.3296525291943565	0.33057022564516925	0.27527582954019353	0.3901455072557083	0.56927268534684194	0.40061051986198665	1	0.33469402034500334
van_de_Bunt_2015.pancreatic_islet	0.21896761633613768	0.20244066530012605	0.22296731213135065	0.21348594374199428	0.2466268595758702	0.24296375467400574	0.16679342231659974	0.2869150836008137	0.31519834004245456	0.25793602259692044	0.27844663778068257	0.2541732658337789	0.26986859185182127	0.2561233490386663	0.32640644613354197	0.32180384405285606	0.30184255185013015	0.3046913778794785	0.2907567518506688	0.3153282823965863	0.23063526346265234	0.23498729169591387	0.2460107546981915	0.25971044626513445	0.2332399501171503	0.24592909978071656	0.25074487518877403	0.2506900832650302	0.23562809284242095	0.24868072793928397	0.2546343491358953	0.2575471602345367	0.23193406820960713	0.2251436703388578	0.3246432695177311	0.30448746623860645	0.3172738314424992	0.30284964334230813	0.31019761694733355	0.3225879396844144	0.29159247214495837	0.30147001192081496	0.29881990765833255	0.22257539200953252	0.26362483621779476	0.3339635817380629	0.26325175857743016	0.27728907702214595	0.31879944428680596	0.2688685863974879	0.331861691198267	0.2966700895583819	0.29662686393184196	0.3073830909052716	0.31467147510032834	0.28572370649726225	0.27934873237371327	0.32928958901633926	0.2496996525371507	0.33340074299056716	0.2627219563935366	0.2669550168104102	0.2514428188278292	0.2508300864026882	0.23394820826557713	0.23493019443216068	0.21750017650533443	0.2091590977247228	0.2146021326357646	0.22785098864115247	0.21628021312055123	0.20458336248280493	0.30452664434390536	0.21415062088636935	0.2218543116195465	0.22557296716741598	0.22640195950537034	0.22226360015435884	0.22017906395871759	0.22562165313397523	0.21689862896635753	0.23108055529537483	0.2310665711699738	0.23665088726775121	0.22828270515987428	0.23160291182131948	0.230417677575474	0.2277364506596386	0.2247331573751527	0.24108178302695935	0.3279329159748831	0.2683332043959235	0.33469402034500334	1
